Icon,Name,Name 2,Name 3,Artist,Artist 2,Game,Game 2,Game 3,Pack,Update,Release,YouTube,Radio Station,Radio Station 2,DMCA Safe,Song Type,Original Song,Simlish,Album,Album 2,Album 3,Game Full Title
TS4EP03_icon.png,Track 4,,,,,The Sims 4,,,City Living,,2016-11-01,,GeekCon Radio,,,,,N,,,,
TS4EP03_icon.png,Track 5,,,,,The Sims 4,,,City Living,,2016-11-01,,GeekCon Radio,,,,,N,,,,
TS4EP03_icon.png,Track 6,,,,,The Sims 4,,,City Living,,2016-11-01,,GeekCon Radio,,,,,N,,,,
TS4EP03_icon.png,Track 1,,,,,The Sims 4,,,City Living,,2016-11-01,https://www.youtube.com/watch?v=8Am4yLYHyp8,Flea Market Radio,,,,,N,,,,
TS4EP03_icon.png,Track 2,,,,,The Sims 4,,,City Living,,2016-11-01,https://www.youtube.com/watch?v=UDiWCxATzAc,Flea Market Radio,,,,,N,,,,
TS4EP03_icon.png,Track 3,,,,,The Sims 4,,,City Living,,2016-11-01,https://www.youtube.com/watch?v=tnxr3EJQpus,Flea Market Radio,,,,,N,,,,
TS4EP03_icon.png,Track 4,,,,,The Sims 4,,,City Living,,2016-11-01,https://www.youtube.com/watch?v=oTbr6ovQOEQ,Flea Market Radio,,,,,N,,,,
TS4EP03_icon.png,Track 5,,,,,The Sims 4,,,City Living,,2016-11-01,https://www.youtube.com/watch?v=BmQzvtUZv2A,Flea Market Radio,,,,,N,,,,
TS4SP09_icon.webp,Runaway,,,Jacen Touchstone,,The Sims 4,,,Vintage Glamour Stuff,,2016-12-06,https://www.youtube.com/watch?v=k91c_Xabsf8,Electronica,,Y,Original,,N,The Sims 4: Hustle and Bustle,,,The Sims 4: Vintage Glamour Stuff
TS4_icon.png,Oranges and Lemons,,,Elfed Hayes,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=livAqKlKemY,Kids,,N,Licensed,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Humpty Dumpty,,,Paul Mottram,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=QxcITprqgI4,Kids,,Y,Licensed,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,This Old Man,,,Paul Mottram,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=M_8umbtkga4,Kids,,N,Licensed,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Bubba Dum,,,Terry King,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=UxD20rFOBQA,Kids,,N,Licensed,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Mitch and Mouse,,,Philip Guyler,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=t8vVi7UwayA,Kids,,Y,Licensed,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,My Old Barn,,,Guyler Grounds,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=9QhN9lWC8lE,Kids,,Y,Licensed,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Selfie Stick,,,Grounds Jutz,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=JHDU5S02Jfs,Kids,,N,Licensed,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Fairydust,,,Terry Devine-King,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=YaSLR8RtvYo,Lullabies,,Y,Original,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Hush Little Baby,,,Alexander L’Estrange,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=a1e_gfbb4vc,Lullabies,,Y,Cover,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,London Bridge is Falling Down,,,David O’Brien,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=HEdCzsYmSnQ,Lullabies,,Y,Cover,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Lullaby Brahms,,,Paul Mottram,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=fPG1cBK_a98,Lullabies,,N,Licensed,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Storybook,,,Terry Devine-King,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=CGyBVJJwEt8,Lullabies,,Y,Original,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Twinkie Twinkie,,,Alexander L’Estrange,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=xdIGeG2hXfI,Lullabies,,N,Cover,,N,,,,The Sims 4 (Patch 46)
TS4_icon.png,Welcome To Your Life,,,Grouplove,,The Sims 4,,,,Patch 46,2017-01-12,https://www.youtube.com/watch?v=xlcPRVAS5V4,Pop,,N,Cover,https://www.youtube.com/watch?v=ng8cDzyktEY,Y,,,,The Sims 4 (Patch 46)
TS4GP04_icon.png,Under The Water,,,AURORA,,The Sims 4,,,Vampires,,2017-01-24,https://www.youtube.com/watch?v=vFm70zF92mo,Spooky,,N,Cover,https://www.youtube.com/watch?v=Wd2eGEv3GZ8,Y,,,,The Sims 4: Vampires
TS4GP04_icon.png,White Elephants Boom,,,Cultfever,,The Sims 4,,,Vampires,,2017-01-24,https://www.youtube.com/watch?v=tII0BHK7byw,Spooky,,Y,Cover,https://www.youtube.com/watch?v=HwejyVXr5-w,Y,,,,The Sims 4: Vampires
TS4GP04_icon.png,Floating,,,James Iha,,The Sims 4,,,Vampires,,2017-01-24,https://www.youtube.com/watch?v=8UnKCOA7H0I,Spooky,,Y,Original,,Y,,,,The Sims 4: Vampires
TS4GP04_icon.png,Cold Blood,,,Valen,,The Sims 4,,,Vampires,,2017-01-24,https://www.youtube.com/watch?v=_fYWN_0qK10,Spooky,,N,Cover,https://www.youtube.com/watch?v=oxb9uaiVpLE,Y,,,,The Sims 4: Vampires
TS4GP04_icon.png,Snakes,,,ZZ Ward,,The Sims 4,,,Vampires,,2017-01-24,https://www.youtube.com/watch?v=nqzlEikRthY,Spooky,,N,Original,,Y,,,,The Sims 4: Vampires
TS4SP10_icon.webp,Mainland,,,Cape Lion,,The Sims 4,,,Bowling Night Stuff,,2017-03-29,https://www.youtube.com/watch?v=pvLP44_ebcw,NuDisco,,N,Licensed,,N,,,,The Sims 4: Bowling Night Stuff
TS4SP10_icon.webp,Day Two,,,Lemaitre,,The Sims 4,,,Bowling Night Stuff,,2017-03-29,https://www.youtube.com/watch?v=1MTEntgqdA4,NuDisco,,N,Licensed,,N,,,,The Sims 4: Bowling Night Stuff
TS4SP10_icon.webp,We Have Love,,,Panama,,The Sims 4,,,Bowling Night Stuff,,2017-03-29,https://www.youtube.com/watch?v=UjUhrR_Qztc,NuDisco,,N,Licensed,,N,,,,The Sims 4: Bowling Night Stuff
TS4SP10_icon.webp,Time,,,The Night Cafe,,The Sims 4,,,Bowling Night Stuff,,2017-03-29,https://www.youtube.com/watch?v=kOlCG_RUaQI,NuDisco,,N,Licensed,,N,,,,The Sims 4: Bowling Night Stuff
TS4GP05_icon.png,Little Bird,,,Avid Dancer,,The Sims 4,,,Parenthood,,2017-05-30,https://www.youtube.com/watch?v=I_vv3K77x0g,Alternative,,N,Cover,https://www.youtube.com/watch?v=i0DINhpnliQ,Y,,,,The Sims 4: Parenthood
TS4GP05_icon.png,Don’t Kill My Vibe,,,Sigrid,,The Sims 4,,,Parenthood,,2017-05-30,https://www.youtube.com/watch?v=DKS0YFrzEmo,Pop,,N,Cover,https://www.youtube.com/watch?v=xzonQoON9eo,Y,,,,The Sims 4: Parenthood
TS4GP05_icon.png,Gurgadon,,,Charlton Pettus,,The Sims 4,,,Parenthood,,2017-05-30,https://www.youtube.com/watch?v=T-ZfGbOAE2o,Pop,,Y,Original,,Y,,,,The Sims 4: Parenthood
TS4GP05_icon.png,Hello Hello,,,Fickle Friends,,The Sims 4,,,Parenthood,,2017-05-30,https://www.youtube.com/watch?v=DGRDuuYUUw4,Pop,,N,Cover,https://www.youtube.com/watch?v=aRWo7qMWxf8,Y,,,,The Sims 4: Parenthood
TS4SP11_icon.webp,Chombay Yub,,,Rizzo,,The Sims 4,,,Fitness Stuff,,2017-06-20,https://www.youtube.com/watch?v=1hsRK3rLens,Pop,,Y,Original,,Y,The Sims 4: Hustle and Bustle,,,The Sims 4: Fitness Stuff
TS4SP11_icon.webp,Namzoe Nubozzip,,,reLuna,,The Sims 4,,,Fitness Stuff,,2017-06-20,https://www.youtube.com/watch?v=BdmGxQfDWUs,Pop,,Y,Original,,Y,,,,The Sims 4: Fitness Stuff
TS4_icon.png,Walking In My Sleep,,,Andrew McMahon In The Wilderness,,The Sims 4,,,,Patch 57,2017-11-07,https://www.youtube.com/watch?v=yLNwnyI2xog,Alternative,,N,Cover,https://www.youtube.com/watch?v=a1ZZzu__jw0,Y,,,,The Sims 4 (Patch 57)
TS4_icon.png,The Key Is Under The Mat,,,Baio,,The Sims 4,,,,Patch 57,2017-11-07,https://www.youtube.com/watch?v=J0JNRQ46m4U,Alternative,,N,Cover,https://www.youtube.com/watch?v=A-3WFzFm7ng,Y,,,,The Sims 4 (Patch 57)
TS4_icon.png,Mistake,,,Middle Kids,,The Sims 4,,,,Patch 57,2017-11-07,https://www.youtube.com/watch?v=EWjosNJocZc,Alternative,,N,Cover,https://www.youtube.com/watch?v=lRmsyFCP-Jw,Y,,,,The Sims 4 (Patch 57)
TS4_icon.png,Good Times,,,All Time Low,,The Sims 4,,,,Patch 57,2017-11-07,https://www.youtube.com/watch?v=ZEN82PRnWFQ,Pop,,N,Cover,https://www.youtube.com/watch?v=PCg_anj5kWc,Y,,,,The Sims 4 (Patch 57)
TS4_icon.png,Unpredictable,,,Becky Hill,,The Sims 4,,,,Patch 57,2017-11-07,https://www.youtube.com/watch?v=fMzhX7dXPB4,Pop,,N,Cover,https://www.youtube.com/watch?v=bcsBsprv1qg,Y,,,,The Sims 4 (Patch 57)
TS4EP04_icon.png,The Way I Do,,,Bishop Briggs,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=ljiJVrsIEO4,Alternative,,N,Cover,https://www.youtube.com/watch?v=SNiI84v1u20,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,Ultralife,,,Oh Wonder,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=GOOWgKtAok0,Alternative,,N,Cover,https://www.youtube.com/watch?v=hu9pTGFjA4c,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,All We Ever Wanted,,,Hey Violet,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=UeI2USku1Zo,Pop,,N,Cover,https://www.youtube.com/watch?v=SHAg1yhm4T0,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,Always In My Mind,,,Saving Forever,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=BTw7BisZn-w,Pop,,Y,Cover,https://www.youtube.com/watch?v=BMBRvJ3EJRM,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,Famous,,,Cailin Russo,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=mqpyDmgEI0k,Pop,,Y,Original,,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,Moonlight,,,Grace VanderWaal,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=CxSPjptPZrY,Pop,,N,Cover,https://www.youtube.com/watch?v=swTki-Klk3g,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,Woosah,,,Josephina,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=MwvnpNzGLCw,Pop,,N,Cover,https://www.youtube.com/watch?v=6Bi-cY2kkoM,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,Zoe Bwoozip,,,The Shoaks,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=WFoYiOdRRXo,Singer-Songwriter,,Y,Original,,Y,The Sims 4: Take Me Home,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,Something American,,,Jade Bird,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=urcUmauB32Y,Singer-Songwriter,,N,Cover,https://www.youtube.com/watch?v=fVah8x7_C4E,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,Cosmic Sign,,,Van William,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=aUJ4WjfG7cs,Singer-Songwriter,,N,Cover,https://www.youtube.com/watch?v=WEO0Eo0gpX4,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,Cheer Up Free Your Mind,,,Jenny O.,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=qb_o8aI7EZg,Singer-Songwriter,,N,Cover,https://www.youtube.com/watch?v=m-5WJXP6TI0,Y,,,,The Sims 4: Cats & Dogs
TS4EP04_icon.png,On My Side,,,Gordi,,The Sims 4,,,Cats & Dogs,,2017-11-09,https://www.youtube.com/watch?v=2KF21JMhVI0,Singer-Songwriter,,N,Cover,https://www.youtube.com/watch?v=o_PB8SHuKWo,Y,,,,The Sims 4: Cats & Dogs
TS4SP13_icon.webp,Fleeb Fwo,,,Raney Shockne,,The Sims 4,,,Laundry Day Stuff,,2018-01-16,https://www.youtube.com/watch?v=wXywM5le_u4,Pop,,Y,Original,,Y,The Sims 4: Hustle and Bustle,,,The Sims 4: Laundry Day Stuff
TS4GP06_icon.png,Yo Quiero Vivir,,,Adexe & Nau,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=QGwjdOOoKQw,Latin Pop,,N,Cover,https://www.youtube.com/watch?v=Kf3WhhdyXjA,Y,,,,The Sims 4: Jungle Adventure
TS4GP06_icon.png,Tumbamurallas,,,Systema Solar,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=Mf2InBrJEd0,Latin Pop,,N,Cover,https://www.youtube.com/watch?v=m_HThW16L7A,Y,,,,The Sims 4: Jungle Adventure
TS4GP06_icon.png,Sleep Talking,,,Charlotte Lawrence,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=4VoxdBNq1lU,Latin Pop,,N,Cover,https://www.youtube.com/watch?v=VKyxmSTsqVY,Y,,,,The Sims 4: Jungle Adventure
TS4GP06_icon.png,Fwaybo,,,Lluvia y Sol,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=XY9OEHJPt-8,Latin Pop,,Y,Original,,Y,The Sims 4: Take Me Home,,,The Sims 4: Jungle Adventure
TS4GP06_icon.png,Fiesta y Vacilon,,,Mozart La Para,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=RjWwZfyV9jM,Latin Pop,,N,Cover,https://www.youtube.com/watch?v=mVZe6MAFo7o,Y,,,,The Sims 4: Jungle Adventure
TS4GP06_icon.png,Reconquista,,,Adam Drake,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=dCIoOvsk0DU,Latin,,N,Licensed,,N,,,,The Sims 4: Jungle Adventure
TS4GP06_icon.png,Dajenzo,,,Chica Desaparecida,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=MfTIIYeOfAc,Latin,,Y,Original,,N,,,,The Sims 4: Jungle Adventure
TS4GP06_icon.png,Creekazon,,,El Impactante,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=XeaSy61bZLo,Latin,,Y,Original,,N,,,,The Sims 4: Jungle Adventure
TS4GP06_icon.png,Cloz Pomorez,,,Los Amantes,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=HBIAaMuDhqw,Latin,,Y,Original,,N,,,,The Sims 4: Jungle Adventure
TS4GP06_icon.png,Boboz Mokorez,,,Frio y Lluvioso,,The Sims 4,,,Jungle Adventure,,2018-02-27,https://www.youtube.com/watch?v=R_7j462VIgo,Latin,,Y,Original,,N,The Sims 4: Take Me Home,,,The Sims 4: Jungle Adventure
TS4SP14_icon.webp,Living Like We’re Young,,,Kari Kimmel,,The Sims 4,,,My First Pet Stuff,,2018-03-13,https://www.youtube.com/watch?v=QqKSwUj9i9o,Pop,,Y,Original,,Y,The Sims 4: Hustle and Bustle,,,The Sims 4: My First Pet Stuff
TS4EP05_icon.png,Take Take Take,,,Reigning Shock,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=QzQhZKj_2tY,Pop,,Y,Original,,Y,The Sims 4: Hustle and Bustle,,,The Sims 4: Seasons
TS4EP05_icon.png,Want You Back,,,5 Seconds of Summer,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=fxjzgQmtiqA,Pop,,N,Cover,https://www.youtube.com/watch?v=EhSXsTSNDyo,Y,,,,The Sims 4: Seasons
TS4EP05_icon.png,Cruel Summer,,,SimsAM,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=KAZCb6l_gGw,Summer Strut,,Y,Cover,https://www.youtube.com/watch?v=l9ml3nyww80,Y,,,,The Sims 4: Seasons
TS4EP05_icon.png,Hot in Herre,,,SimsAM,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=0zSjTWAJ_NY,Summer Strut,,N,Cover,https://www.youtube.com/watch?v=GeZZr_p6vB8,Y,,,,The Sims 4: Seasons
TS4EP05_icon.png,School’s Out,,,SimsAM,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=cFY4kO3zs9s,Summer Strut,,Y,Cover,https://www.youtube.com/watch?v=JRGTqhrxiYg,Y,,,,The Sims 4: Seasons
TS4EP05_icon.png,Steal My Sunshine,,,SimsAM,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=LOMuJVRFiZ4,Summer Strut,,Y,Cover,https://www.youtube.com/watch?v=E1fzJ_AYajA,Y,,,,The Sims 4: Seasons
TS4EP05_icon.png,Walking on Sunshine,,,SimsAM,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=1awTAK0a-zQ,Summer Strut,,N,Cover,https://www.youtube.com/watch?v=iPUmE-tne5U,Y,,,,The Sims 4: Seasons
TS4EP05_icon.png,Al Mundo Paz,,,Tobin Meegan,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=WtlAiqJ46x0,Winter Holiday,,N,Licensed,,N,,,,The Sims 4: Seasons
TS4EP05_icon.png,Circle Of Light,,,Patrick Hawes,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=0ivoPYwXUys,Winter Holiday,,N,Licensed,,N,,,,The Sims 4: Seasons
TS4EP05_icon.png,Elfin Magic,,,Alexander L’Estrange,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=hiTB6AFCG-U,Winter Holiday,,N,Licensed,,N,,,,The Sims 4: Seasons
TS4EP05_icon.png,Flurries,,,Gledden Lacy,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=IUgx-_AxW6k,Winter Holiday,,N,Licensed,,N,,,,The Sims 4: Seasons
TS4EP05_icon.png,Ghostly visits,,,Paul Mottram,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=hBBFGGNFvSs,Winter Holiday,,Y,Original,,N,,,,The Sims 4: Seasons
TS4EP05_icon.png,In The Bleak Midwinter,,,The Young Punx! Vs The Camden Choral Collective,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=c4nbG1Q92kU,Winter Holiday,,Y,Cover,,Y,,,,The Sims 4: Seasons
TS4EP05_icon.png,Magical Moments,,,Paul Mottram,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=B7WnzG6CTLo,Winter Holiday,,Y,Original,,N,,,,The Sims 4: Seasons
TS4EP05_icon.png,The Holly and The Ivy,,,Ilan Eshkeri,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=IF_qDlE1iTU,Winter Holiday,,Y,Original,,N,,,,The Sims 4: Seasons
TS4EP05_icon.png,Winter Festival,,,Stobbie Choral Experience,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=Ar7GIpNK9Bo,Winter Holiday,,N,Licensed,,N,,,,The Sims 4: Seasons
TS4EP05_icon.png,Winter Is Here,,,Andy Huckvale,,The Sims 4,,,Seasons,,2018-06-22,https://www.youtube.com/watch?v=87TQjW9nDBk,Winter Holiday,,N,Licensed,,N,,,,The Sims 4: Seasons
TS4EP06_icon.png,Everybody Wants to Be Famous,,,Superorganism,,The Sims 4,,,Get Famous,,2018-11-16,https://www.youtube.com/watch?v=0GMD7dvyNes,Alternative,,N,Cover,https://www.youtube.com/watch?v=mJQYRzAoErc,Y,,,,The Sims 4: Get Famous
TS4EP06_icon.png,Me Vs. Us,,,Tayla Parx,,The Sims 4,,,Get Famous,,2018-11-16,https://www.youtube.com/watch?v=6l9sd20JW5w,Hip Hop,,N,Cover,https://www.youtube.com/watch?v=Fuind6upxyc,Y,,,,The Sims 4: Get Famous
TS4EP06_icon.png,Be Somebody,,,Thutmose,,The Sims 4,,,Get Famous,,2018-11-16,https://www.youtube.com/watch?v=5ZY7KvKu_i8,Hip Hop,,Y,Original,,Y,,,,The Sims 4: Get Famous
TS4EP06_icon.png,Metaphysical,,,Vic Mensa,,The Sims 4,,,Get Famous,,2018-11-16,https://www.youtube.com/watch?v=JSfKiAtf2_k,Hip Hop,,N,Cover,https://www.youtube.com/watch?v=a176WfJQkT8,Y,,,,The Sims 4: Get Famous
TS4EP06_icon.png,Dreams,,,Angie Rose featuring Supreme Madness,,The Sims 4,,,Get Famous,,2018-11-16,https://www.youtube.com/watch?v=PmExR5RGcmU,Hip Hop,,Y,Original,,Y,,,,The Sims 4: Get Famous
TS4EP06_icon.png,Pretty Wings,,,IV Jay,,The Sims 4,,,Get Famous,,2018-11-16,https://www.youtube.com/watch?v=I-QS2WEGvEI,Hip Hop,,N,Cover,https://www.youtube.com/watch?v=EpBLVwVefyQ,Y,,,,The Sims 4: Get Famous
TS4EP06_icon.png,Faithfully,,,Shaboozey,,The Sims 4,,,Get Famous,,2018-11-16,https://www.youtube.com/watch?v=kqo8ovNPELw,Hip Hop,,N,Cover,https://www.youtube.com/watch?v=gtZM1jzdwDE,Y,,,,The Sims 4: Get Famous
TS4EP06_icon.png,Gucci On My Body,,,Baby Ariel,,The Sims 4,,,Get Famous,,2018-11-16,https://www.youtube.com/watch?v=TFus2T-o3Lo,Pop,,N,Cover,https://www.youtube.com/watch?v=sUvMkVGmtYk,Y,,,,The Sims 4: Get Famous
TS4GP07_icon.png,Dee Zeez,,,Bite The Buffalo,,The Sims 4,,,StrangerVille,,2019-02-26,https://www.youtube.com/watch?v=AMgwO8kXOHw,Strange Tunes,,Y,Cover,https://www.youtube.com/watch?v=XE112gCzsOU,Y,,,,The Sims 4: StrangerVille
TS4GP07_icon.png,VOOL ZAM,,,Caesar Ramone,,The Sims 4,,,StrangerVille,,2019-02-26,https://www.youtube.com/watch?v=_1ToTtb-h1M,Strange Tunes,,Y,Original,,Y,,,,The Sims 4: StrangerVille
TS4GP07_icon.png,Shake Martian,,,The Ooh Mao Maos,,The Sims 4,,,StrangerVille,,2019-02-26,https://www.youtube.com/watch?v=Fk3XNhGqYAw,Strange Tunes,,N,Cover,https://www.youtube.com/watch?v=ueLsgvVcSuY,Y,,,,The Sims 4: StrangerVille
TS4GP07_icon.png,Zomba Zeen,,,Tom Clark And The Dischords,,The Sims 4,,,StrangerVille,,2019-02-26,https://www.youtube.com/watch?v=pTj507cx4K4,Strange Tunes,,Y,Original,,Y,,,,The Sims 4: StrangerVille
TS4GP07_icon.png,Se Bantz Oosheye,,,James Iha,,The Sims 4,,,StrangerVille,,2019-02-26,https://www.youtube.com/watch?v=9BRhWvwoEQg,Strange Tunes,,Y,Original,,Y,,,,The Sims 4: StrangerVille
TS4GP07_icon.png,Alien Sunset,,,Cut Worms,,The Sims 4,,,StrangerVille,,2019-02-26,https://www.youtube.com/watch?v=pNEoVm58rBw,Strange Tunes,,N,Cover,https://www.youtube.com/watch?v=Jz22Hsyqb6E,Y,,,,The Sims 4: StrangerVille
TS4GP08_icon.png,Explorers,,,The Midnight,,The Sims 4,,,Realm of Magic,,2019-09-10,https://www.youtube.com/watch?v=nqyx6gN9_vk,Alternative,,N,Cover,https://www.youtube.com/watch?v=BzKAvLxVk3w,Y,,,,The Sims 4: Realm of Magic
TS4GP08_icon.png,Hungry Child,,,Hot Chip,,The Sims 4,,,Realm of Magic,,2019-09-10,https://www.youtube.com/watch?v=IR9vo4HFq7E,Alternative,,N,Cover,https://www.youtube.com/watch?v=rOnMZALLQPk,Y,,,,The Sims 4: Realm of Magic
TS4GP08_icon.png,whywhywhy,,,MisterWives,,The Sims 4,,,Realm of Magic,,2019-09-10,https://www.youtube.com/watch?v=OlgTXBgYkmk,Alternative,,N,Cover,https://www.youtube.com/watch?v=khSjdJ-61n0,Y,,,,The Sims 4: Realm of Magic
TS4GP08_icon.png,About Work The Dancefloor,,,Georgia,,The Sims 4,,,Realm of Magic,,2019-09-10,https://www.youtube.com/watch?v=8dLSVgb4nuY,Pop,,N,Cover,https://www.youtube.com/watch?v=A4Y9V07wry4,Y,,,,The Sims 4: Realm of Magic
TS4GP08_icon.png,Sister,,,K Flay,,The Sims 4,,,Realm of Magic,,2019-09-10,https://www.youtube.com/watch?v=yDP9zMlnCH0,Pop,,N,Cover,https://www.youtube.com/watch?v=7ZN5kYvuY6M,Y,,,,The Sims 4: Realm of Magic
TS4GP08_icon.png,Bevelsnork,,,James Iha,,The Sims 4,,,Realm of Magic,,2019-09-10,https://www.youtube.com/watch?v=Viy5huiFjiA,Spooky,,Y,Original,,Y,,,,The Sims 4: Realm of Magic
TS4EP07_icon.png,How It Feels,,,Zuzu,,The Sims 4,,,Island Living,,2019-09-21,https://www.youtube.com/watch?v=KTdQ3ITmGwI,Alternative,,N,Cover,https://www.youtube.com/watch?v=8I4oPzKJI90,Y,,,,The Sims 4: Island Living
TS4EP07_icon.png,Peculiar Form of Sleep,,,Wovoka Gentle,,The Sims 4,,,Island Living,,2019-09-21,https://www.youtube.com/watch?v=2MJDZUgPtK4,Alternative,,N,Cover,https://www.youtube.com/watch?v=McUfGWpP5iw,Y,,,,The Sims 4: Island Living
TS4EP07_icon.png,Pristine,,,Snail Mail,,The Sims 4,,,Island Living,,2019-09-21,https://www.youtube.com/watch?v=3F6E0XbUVVo,Alternative,,N,Cover,https://www.youtube.com/watch?v=s7tnTucP1UM,Y,,,,The Sims 4: Island Living
TS4EP07_icon.png,Beach Beach Weee,,,Hans of Ten Hands,,The Sims 4,,,Island Living,,2019-09-21,https://www.youtube.com/watch?v=Zy6uIyoxAog,Electronica,,Y,Original,,N,,,,The Sims 4: Island Living
TS4EP07_icon.png,Boogie Boardin Stasis,,,Unicorn Hunter,,The Sims 4,,,Island Living,,2019-09-21,https://www.youtube.com/watch?v=fRZlCCsmWpM,Electronica,,Y,Original,,N,,,,The Sims 4: Island Living
TS4EP07_icon.png,Solomon Beach Party,,,Mark Buys,,The Sims 4,,,Island Living,,2019-09-21,https://www.youtube.com/watch?v=XZZ6czcyNoM,Island Radio,,N,Licensed,,N,,,,The Sims 4: Island Living
TS4EP07_icon.png,Hawaii Bounce,,,Jeremy Sherman,,The Sims 4,,,Island Living,,2019-09-21,https://www.youtube.com/watch?v=dmbZG2uiqsc,Island Radio,,Y,Original,,N,,,,The Sims 4: Island Living
